date_created_utc,C1_id,C1_legacy,C1_battery_mv,C1_upper_chameleon_ohms,C1_lower_chameleon_ohms,C1_upper_temperature_celcius,C1_lower_temperature_celcius,C1_smt_vwc_raw,C1_smt_temperature_raw,C1_upper_chameleon_centibar,C1_lower_chameleon_centibar,C1_smt_vwc_percentage,C1_smt_temperature_celcius,C1_upper_chameleon_raw_channel_a,C1_upper_chameleon_raw_channel_b,C1_lower_chameleon_raw_channel_a,C1_lower_chameleon_raw_channel_b,C2_id,C2_legacy,C2_battery_mv,C2_upper_chameleon_ohms,C2_lower_chameleon_ohms,C2_upper_temperature_celcius,C2_lower_temperature_celcius,C2_smt_vwc_raw,C2_smt_temperature_raw,C2_upper_chameleon_centibar,C2_lower_chameleon_centibar,C2_smt_vwc_percentage,C2_smt_temperature_celcius,C2_upper_chameleon_raw_channel_a,C2_upper_chameleon_raw_channel_b,C2_lower_chameleon_raw_channel_a,C2_lower_chameleon_raw_channel_b,C3_id,C3_legacy,C3_battery_mv,C3_upper_chameleon_ohms,C3_lower_chameleon_ohms,C3_upper_temperature_celcius,C3_lower_temperature_celcius,C3_smt_vwc_raw,C3_smt_temperature_raw,C3_upper_chameleon_centibar,C3_lower_chameleon_centibar,C3_smt_vwc_percentage,C3_smt_temperature_celcius,C3_upper_chameleon_raw_channel_a,C3_upper_chameleon_raw_channel_b,C3_lower_chameleon_raw_channel_a,C3_lower_chameleon_raw_channel_b,C4_id,C4_legacy,C4_battery_mv,C4_upper_chameleon_ohms,C4_lower_chameleon_ohms,C4_upper_temperature_celcius,C4_lower_temperature_celcius,C4_smt_vwc_raw,C4_smt_temperature_raw,C4_upper_chameleon_centibar,C4_lower_chameleon_centibar,C4_smt_vwc_percentage,C4_smt_temperature_celcius,C4_upper_chameleon_raw_channel_a,C4_upper_chameleon_raw_channel_b,C4_lower_chameleon_raw_channel_a,C4_lower_chameleon_raw_channel_b,C5_id,C5_legacy,C5_battery_mv,C5_upper_chameleon_ohms,C5_lower_chameleon_ohms,C5_upper_temperature_celcius,C5_lower_temperature_celcius,C5_smt_vwc_raw,C5_smt_temperature_raw,C5_upper_chameleon_centibar,C5_lower_chameleon_centibar,C5_smt_vwc_percentage,C5_smt_temperature_celcius,C5_upper_chameleon_raw_channel_a,C5_upper_chameleon_raw_channel_b,C5_lower_chameleon_raw_channel_a,C5_lower_chameleon_raw_channel_b,group_C_median_smt_vwc_percentage,group_C_mean_smt_vwc_percentage,group_C_stddev_smt_vwc_percentage
2022-10-17 14:01:26+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4030.0,2021.151,2583.026,15.875,18.75,81.0,162.0,13.4176131397764,16.546802018455192,26.12903225806452,12.25806451612903,,,,,,,,,,,,,,,,,,,,,,26.12903225806452,26.12903225806452,
2022-10-17 14:01:39+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4074.0,1731.651,2120.853,16.5625,18.625,85.0,170.0,12.32413544875465,14.448162656862015,27.41935483870968,14.83870967741935,,,,,27.41935483870968,27.41935483870968,
2022-10-17 14:02:17+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,4017.0,1366.667,2676.58,15.5625,19.0625,99.0,169.0,10.616139188608866,17.0546516656869,31.93548387096774,14.516129032258052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93548387096774,31.93548387096774,
2022-10-17 14:03:47+11:00,C1,True,4118.0,1341.464,2645.241,24.4375,17.5625,76.0,187.0,12.134971533562837,16.51158438636512,24.516129032258064,20.32258064516128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.516129032258064,24.516129032258064,
2022-10-17 14:03:57+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4043.0,2021.151,2583.026,15.9375,18.75,83.0,166.0,13.430432345786944,16.546802018455192,26.774193548387093,13.548387096774182,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:03:58+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4041.0,1731.651,2149.644,16.625,18.625,85.0,170.0,12.335992170152952,14.576108943914216,27.41935483870968,14.83870967741935,,,,,27.41935483870968,27.41935483870968,
2022-10-17 14:04:19+11:00,,,,,,,,,,,,,,,,,,C2,True,3999.0,1533.258,3217.054,15.25,18.4375,83.0,168.0,11.25570572655842,19.328968293962287,26.774193548387093,14.19354838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:05:02+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,4032.0,1366.667,2676.58,15.625,19.0625,99.0,168.0,10.626153103675566,17.0546516656869,31.93548387096774,14.19354838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93548387096774,31.93548387096774,
2022-10-17 14:06:14+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4093.0,1745.12,2149.644,16.625,18.6875,85.0,171.0,12.393350053609558,14.590670201294992,27.41935483870968,15.16129032258064,,,,,27.41935483870968,27.41935483870968,
2022-10-17 14:06:31+11:00,C1,True,4101.0,1341.464,2645.241,24.4375,17.6875,76.0,187.0,12.134971533562837,16.544260692998545,24.516129032258064,20.32258064516128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.516129032258064,24.516129032258064,
2022-10-17 14:06:40+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4036.0,2021.151,2598.522,16.0,18.8125,83.0,166.0,13.443276070196438,16.633358883226716,26.774193548387093,13.548387096774182,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:06:59+11:00,,,,,,,,,,,,,,,,,,C2,True,4043.0,1520.27,3132.221,15.375,18.4375,82.0,167.0,11.222953798669993,18.942896215274967,26.4516129032258,13.87096774193548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4516129032258,26.4516129032258,
2022-10-17 14:07:47+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,4017.0,1366.667,2676.58,15.6875,19.0625,100.0,169.0,10.636185928286018,17.0546516656869,32.25806451612903,14.516129032258052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.25806451612903,32.25806451612903,
2022-10-17 14:08:30+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4077.0,1718.213,2135.231,16.6875,18.75,85.0,171.0,12.29060793207888,14.541064264285096,27.41935483870968,15.16129032258064,,,,,27.41935483870968,27.41935483870968,
2022-10-17 14:09:23+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4023.0,2021.151,2583.026,16.0625,18.8125,83.0,166.0,13.456144383414152,16.56345843416549,26.774193548387093,13.548387096774182,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:09:26+11:00,C1,True,4114.0,1354.051,2645.241,24.4375,17.75,75.0,187.0,12.19553155262411,16.560647393984695,24.193548387096776,20.32258064516128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.193548387096776,24.193548387096776,
2022-10-17 14:09:34+11:00,,,,,,,,,,,,,,,,,,C2,True,4021.0,1520.27,3098.592,15.4375,18.5625,82.0,168.0,11.233529980429193,18.8280185988555,26.4516129032258,14.19354838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4516129032258,26.4516129032258,
2022-10-17 14:10:20+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,4008.0,1366.667,2676.58,15.75,19.125,100.0,170.0,10.64623771605194,17.071927270837463,32.25806451612903,14.83870967741935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.25806451612903,32.25806451612903,
2022-10-17 14:10:46+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4076.0,1704.806,2120.853,16.6875,18.75,85.0,171.0,12.233495318902367,14.47704765876595,27.41935483870968,15.16129032258064,,,,,27.41935483870968,27.41935483870968,
2022-10-17 14:11:55+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4035.0,2021.151,2583.026,16.0625,18.875,83.0,166.0,13.456144383414152,16.58014841717652,26.774193548387093,13.548387096774182,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:12:08+11:00,,,,,,,,,,,,,,,,,,C2,True,4016.0,1520.27,3166.023,15.4375,18.625,83.0,168.0,11.233529980429193,19.154559502590452,26.774193548387093,14.19354838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:12:11+11:00,C1,True,4119.0,1354.051,2645.241,24.4375,17.875,74.0,186.0,12.19553155262411,16.593518373103556,23.870967741935484,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.870967741935484,23.870967741935484,
2022-10-17 14:12:57+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,3984.0,1366.667,2676.58,15.8125,19.125,99.0,168.0,10.6563085207879,17.071927270837463,31.93548387096774,14.19354838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93548387096774,31.93548387096774,
2022-10-17 14:13:02+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4077.0,1745.12,2120.853,16.75,18.75,84.0,168.0,12.417246657855245,14.47704765876595,27.096774193548384,14.19354838709677,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:14:31+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4004.0,2021.151,2583.026,16.1875,18.9375,83.0,166.0,13.48195505926189,16.596872069061778,26.774193548387093,13.548387096774182,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:14:42+11:00,,,,,,,,,,,,,,,,,,C2,True,4044.0,1520.27,3217.054,15.5,18.625,82.0,168.0,11.244126114356328,19.387646113788172,26.4516129032258,14.19354838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4516129032258,26.4516129032258,
2022-10-17 14:14:55+11:00,C1,True,4121.0,1341.464,2629.63,24.4375,17.9375,74.0,186.0,12.134971533562837,16.540525394515747,23.870967741935484,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.870967741935484,23.870967741935484,
2022-10-17 14:15:19+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4096.0,1731.651,2135.231,16.875,18.8125,84.0,171.0,12.38364807778671,14.55561688037155,27.096774193548384,15.16129032258064,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:15:42+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,4032.0,1366.667,2692.308,15.8125,19.1875,98.0,169.0,10.6563085207879,17.160812202320642,31.61290322580645,14.516129032258052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.61290322580645,31.61290322580645,
2022-10-17 14:17:14+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4041.0,2021.151,2598.522,16.1875,19.0,83.0,167.0,13.48195505926189,16.68375186020859,26.774193548387093,13.87096774193548,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:17:22+11:00,,,,,,,,,,,,,,,,,,C2,True,4011.0,1520.27,3149.1,15.5,18.6875,83.0,169.0,11.244126114356328,19.096638512549283,26.774193548387093,14.516129032258052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:17:35+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4052.0,1731.651,2120.853,16.8125,18.8125,84.0,171.0,12.37169961498793,14.491533513579183,27.096774193548384,15.16129032258064,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:17:39+11:00,C1,True,4120.0,1354.051,2645.241,24.375,18.0625,73.0,186.0,12.182279886778112,16.643070241581544,23.5483870967742,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5483870967742,23.5483870967742,
2022-10-17 14:18:15+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,4020.0,1354.051,2676.58,15.875,19.125,97.0,166.0,10.613798123900253,17.071927270837463,31.29032258064516,13.548387096774182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.29032258064516,31.29032258064516,
2022-10-17 14:19:51+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4051.0,1745.12,2135.231,16.9375,18.875,84.0,171.0,12.453264853963791,14.570198653992874,27.096774193548384,15.16129032258064,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:19:58+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4029.0,2007.042,2583.026,16.25,19.0,83.0,167.0,13.434762220389713,16.613629491804975,26.774193548387093,13.87096774193548,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:20:08+11:00,,,,,,,,,,,,,,,,,,C2,True,4045.0,1533.258,3320.313,15.625,18.75,82.0,168.0,11.31953856329949,19.900569449646788,26.4516129032258,14.19354838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4516129032258,26.4516129032258,
2022-10-17 14:20:23+11:00,C1,True,4120.0,1354.051,2629.63,24.4375,18.0625,73.0,186.0,12.19553155262411,16.57344786288552,23.5483870967742,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5483870967742,23.5483870967742,
2022-10-17 14:21:05+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,3970.0,1354.051,2676.58,15.9375,19.125,99.0,168.0,10.62385571918828,17.071927270837463,31.93548387096774,14.19354838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93548387096774,31.93548387096774,
2022-10-17 14:22:07+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4077.0,1745.12,2149.644,16.9375,18.875,84.0,171.0,12.453264853963791,14.634529055198836,27.096774193548384,15.16129032258064,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:22:41+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4017.0,2021.151,2583.026,16.3125,19.0625,83.0,167.0,13.507864942024693,16.630420787802127,26.774193548387093,13.87096774193548,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:22:54+11:00,,,,,,,,,,,,,,,,,,C2,True,4050.0,1520.27,3217.054,15.625,18.8125,82.0,169.0,11.265378464982144,19.446681280229487,26.4516129032258,14.516129032258052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4516129032258,26.4516129032258,
2022-10-17 14:23:01+11:00,C1,True,4102.0,1341.464,2614.057,24.4375,18.1875,73.0,186.0,12.134971533562837,16.53693153156741,23.5483870967742,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5483870967742,23.5483870967742,
2022-10-17 14:23:42+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,3957.0,1366.667,2676.58,16.0,19.1875,99.0,170.0,10.686635578024765,17.089237910318698,31.93548387096774,14.83870967741935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93548387096774,31.93548387096774,
2022-10-17 14:24:23+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4074.0,1745.12,2164.09,17.0,18.9375,84.0,171.0,12.46531739827246,14.713776573978812,27.096774193548384,15.16129032258064,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:25:12+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4040.0,2021.151,2598.522,16.375,19.0625,84.0,167.0,13.520857264912827,16.70061744212448,27.096774193548384,13.87096774193548,,,,,,,,,,,,,,,,,,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:25:40+11:00,,,,,,,,,,,,,,,,,,C2,True,4029.0,1520.27,3149.1,15.6875,18.8125,82.0,169.0,11.27603479534977,19.135370022711847,26.4516129032258,14.516129032258052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4516129032258,26.4516129032258,
2022-10-17 14:25:45+11:00,C1,True,4119.0,1341.464,2629.63,24.375,18.1875,72.0,186.0,12.121788002494446,16.606501651220814,23.225806451612904,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.225806451612904,23.225806451612904,
2022-10-17 14:26:37+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,3989.0,1366.667,2692.308,16.0,19.25,99.0,170.0,10.686635578024765,17.178234225945236,31.93548387096774,14.83870967741935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93548387096774,31.93548387096774,
2022-10-17 14:26:39+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4084.0,1718.213,2120.853,17.0625,18.9375,84.0,171.0,12.362023743509983,14.520592365600423,27.096774193548384,15.16129032258064,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:27:44+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4034.0,2021.151,2598.522,16.375,19.125,83.0,168.0,13.520857264912827,16.717517157333003,26.774193548387093,14.19354838709677,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:28:18+11:00,C1,True,4117.0,1366.667,2629.63,24.375,18.3125,72.0,186.0,12.242932604455152,16.639687546798342,23.225806451612904,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.225806451612904,23.225806451612904,
2022-10-17 14:28:20+11:00,,,,,,,,,,,,,,,,,,C2,True,4014.0,1520.27,3132.221,15.6875,18.875,82.0,169.0,11.27603479534977,19.07747184132712,26.4516129032258,14.516129032258052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4516129032258,26.4516129032258,
2022-10-17 14:28:55+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4101.0,1718.213,2120.853,17.125,19.0,84.0,172.0,12.374007145332223,14.535165537724314,27.096774193548384,15.48387096774193,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:29:22+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,3959.0,1391.982,2676.58,16.125,19.25,100.0,169.0,10.812959489827174,17.106583690811387,32.25806451612903,14.516129032258052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.25806451612903,32.25806451612903,
2022-10-17 14:30:21+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4040.0,2021.151,2567.568,16.4375,19.1875,83.0,167.0,13.533874604777228,16.593960641359843,26.774193548387093,13.87096774193548,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:30:50+11:00,C1,True,4119.0,1354.051,2629.63,24.3125,18.375,72.0,185.0,12.16905698819656,16.656330282549398,23.225806451612904,19.67741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.225806451612904,23.225806451612904,
2022-10-17 14:31:06+11:00,,,,,,,,,,,,,,,,,,C2,True,4049.0,1520.27,3200.0,15.75,18.875,81.0,167.0,11.28671130522526,19.38817577006751,26.12903225806452,13.87096774193548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.12903225806452,26.12903225806452,
2022-10-17 14:31:11+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4076.0,1731.651,2149.644,17.1875,19.0,84.0,172.0,12.44373826278056,14.663915071509573,27.096774193548384,15.48387096774193,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:32:07+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,4033.0,1379.31,2692.308,16.1875,19.3125,99.0,169.0,10.77012363076897,17.195691659941293,31.93548387096774,14.516129032258052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93548387096774,31.93548387096774,
2022-10-17 14:32:52+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4039.0,2021.151,2583.026,16.5,19.1875,83.0,167.0,13.54691703394356,16.66410541121635,26.774193548387093,13.87096774193548,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:33:27+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4076.0,1731.651,2135.231,17.25,19.0625,84.0,171.0,12.455826347079238,14.614119799005564,27.096774193548384,15.16129032258064,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:33:35+11:00,C1,True,4099.0,1366.667,2629.63,24.3125,18.4375,72.0,186.0,12.229641520037193,16.673006343200488,23.225806451612904,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.225806451612904,23.225806451612904,
2022-10-17 14:33:41+11:00,,,,,,,,,,,,,,,,,,C2,True,4029.0,1520.27,3065.134,15.8125,18.875,82.0,169.0,11.29740805198274,18.77048360728223,26.4516129032258,14.516129032258052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4516129032258,26.4516129032258,
2022-10-17 14:34:52+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,4033.0,1379.31,2676.58,16.1875,19.3125,99.0,171.0,10.77012363076897,17.123964719429903,31.93548387096774,15.16129032258064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93548387096774,31.93548387096774,
2022-10-17 14:35:46+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4032.0,2021.151,2583.026,16.5,19.25,83.0,168.0,13.54691703394356,16.68099894550577,26.774193548387093,14.19354838709677,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:35:50+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4066.0,1731.651,2149.644,17.1875,19.0625,84.0,171.0,12.44373826278056,14.678652379304408,27.096774193548384,15.16129032258064,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:36:07+11:00,C1,True,4120.0,1366.667,2629.63,24.25,18.5,71.0,185.0,12.21637926226755,16.689715828945047,22.90322580645161,19.67741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.90322580645161,22.90322580645161,
2022-10-17 14:36:27+11:00,,,,,,,,,,,,,,,,,,C2,True,4040.0,1520.27,3182.99,15.8125,19.0,82.0,169.0,11.29740805198274,19.349450290231456,26.4516129032258,14.516129032258052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4516129032258,26.4516129032258,
2022-10-17 14:37:30+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,True,3985.0,1379.31,2676.58,16.25,19.3125,98.0,170.0,10.78038113230257,17.123964719429903,31.61290322580645,14.83870967741935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.61290322580645,31.61290322580645,
2022-10-17 14:38:06+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,True,4068.0,1731.651,2149.644,17.25,19.125,84.0,172.0,12.455826347079238,14.693419339035284,27.096774193548384,15.48387096774193,,,,,27.096774193548384,27.096774193548384,
2022-10-17 14:38:17+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,True,4006.0,2021.151,2583.026,16.5625,19.3125,83.0,167.0,13.559984625016549,16.69792676679807,26.774193548387093,13.87096774193548,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,
2022-10-17 14:38:51+11:00,C1,True,4119.0,1366.667,2629.63,24.25,18.5,71.0,186.0,12.21637926226755,16.689715828945047,22.90322580645161,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.90322580645161,22.90322580645161,
